timestamp,TimeUS,X,Y,Z
1746304115.89000010,48043647,-0.0019810046069324017,0.0019367110216990113,0.012042484246194363
1746304115.89300013,48046647,-0.0019745102617889643,0.0019304336747154593,0.012042718939483166
1746304115.89499998,48048647,-0.0019701789133250713,0.0019262442365288734,0.012042866088449955
1746304115.89800000,48051647,-0.0019394735572859645,0.0018960240995511413,0.012042706832289696
1746304115.90000010,48053647,-0.0019350822549313307,0.0018917840206995606,0.012042862363159657
1746304115.90300012,48056647,-0.001928480458445847,0.001885422971099615,0.012043094262480736
1746304115.90499997,48058647,-0.001924071810208261,0.0018811826594173908,0.012043245136737823
1746304115.90799999,48061647,-0.001917466870509088,0.001874821144156158,0.012043464928865433
1746304115.91000009,48063647,-0.0018921250011771917,0.0018497556447982788,0.012043248862028122
1746304115.91300011,48066647,-0.001885437173768878,0.0018432956421747804,0.012043477036058903
1746304115.91499996,48068647,-0.0018809778848662972,0.0018389822216704488,0.012043640948832035
1746304115.91799998,48071647,-0.0018742894753813744,0.001832523150369525,0.012043884955346584
1746304115.92000008,48073647,-0.0018698300700634718,0.0018282128730788827,0.012044045142829418
1746304115.92300010,48076647,-0.0018451332580298185,0.0018037303816527128,0.012043934315443039
1746304115.92499995,48078647,-0.0018406292656436563,0.001799356541596353,0.012044102884829044
1746304115.92799997,48081647,-0.0018338587833568454,0.0017928077140823007,0.012044349685311317
1746304115.93000007,48083647,-0.001829334069043398,0.001788443885743618,0.0120445117354393
1746304115.93300009,48086647,-0.0018225518288090825,0.0017819012282416224,0.012044761329889297
1746304115.93499994,48088647,-0.0018030502833425999,0.0017624299507588148,0.01204458624124527
1746304115.93799996,48091647,-0.001796205760911107,0.0017558155814185739,0.012044830247759819
1746304115.94000006,48093647,-0.001791645190678537,0.0017514058854430914,0.012044988572597504
1746304115.94300008,48096647,-0.0017848220886662602,0.0017447962891310453,0.012045216746628284
1746304115.94500017,48098647,-0.0017802779329940677,0.0017403936944901943,0.012045374140143394
1746304115.94799995,48101647,-0.001761210965923965,0.0017212748061865568,0.01204528659582138
1746304115.95000005,48103647,-0.0017566224560141563,0.0017168186604976654,0.01204543374478817
1746304115.95300007,48106647,-0.0017497458029538393,0.001710143405944109,0.01204565167427063
1746304115.95500016,48108647,-0.0017451605526730418,0.0017056971555575728,0.01204579509794712
1746304115.95799994,48111647,-0.0017382740043103695,0.0016990260919556022,0.01204601489007473
1746304115.96000004,48113647,-0.0017242388566955924,0.0016847498482093215,0.01204586960375309
1746304115.96300006,48116647,-0.0017172812949866056,0.0016780252335593104,0.01204610988497734
1746304115.96500015,48118647,-0.0017126486636698246,0.0016735412646085024,0.012046272866427898
1746304115.96799994,48121647,-0.0017056980868801475,0.0016668167663738132,0.012046504765748978
1746304115.97000003,48123647,-0.001701065106317401,0.00166233885101974,0.012046659365296364
1746304115.97300005,48126647,-0.0016872126143425703,0.0016482144128531218,0.01204660814255476
1746304115.97500014,48128647,-0.001682533067651093,0.0016436969162896276,0.0120467534288764
1746304115.97800016,48131647,-0.0016754957614466548,0.0016369117656722665,0.012046976014971733
1746304115.98000002,48133647,-0.0016707960749045014,0.001632399158552289,0.01204713061451912
1746304115.98300004,48136647,-0.001663733390159905,0.001625642878934741,0.012047357857227325
1746304115.98500013,48138647,-0.0016547138802707195,0.0016162036918103695,0.012047238647937775
1746304115.98800015,48141647,-0.0016475915908813477,0.0016094079473987222,0.01204745564609766
1746304115.99000001,48143647,-0.0016428345115855336,0.0016048862598836422,0.01204760279506445
1746304115.99300003,48146647,-0.0016356958076357841,0.0015981129836291075,0.012047836557030678
1746304115.99500012,48148647,-0.0016309390775859356,0.0015936008421704173,0.012047997675836086
1746304115.99800014,48151647,-0.0016218569362536073,0.0015841483836993575,0.012047987431287766
1746304116.00000000,48153647,-0.0016170842573046684,0.001579624367877841,0.012048137374222279
1746304116.00300002,48156647,-0.0016099330969154835,0.0015728422440588474,0.012048366479575634
1746304116.00500011,48158647,-0.001605167635716498,0.00156831881031394,0.012048516422510147
1746304116.00800014,48161647,-0.001598005648702383,0.0015615324955433607,0.012048750184476376
1746304116.00999999,48163647,-0.0015663373051211238,0.0015310277231037617,0.012048169039189816
1746304116.01300001,48166647,-0.0015591090777888894,0.0015241369837895036,0.01204843632876873
1746304116.01500010,48168647,-0.0015542954206466675,0.001519552432000637,0.01204861979931593
1746304116.01800013,48171647,-0.001547070685774088,0.0015126828802749515,0.012048905715346336
1746304116.01999998,48173647,-0.0015422452706843615,0.0015081065939739347,0.012049112468957901
1746304116.02300000,48176647,-0.0015112849650904536,0.0014783547958359122,0.012048707343637943
1746304116.02500010,48178647,-0.0015063981991261244,0.0014737503370270133,0.012048918753862381
1746304116.02800012,48181647,-0.001499058911576867,0.0014668575022369623,0.012049230746924877
1746304116.02999997,48183647,-0.0014941614354029298,0.001462264102883637,0.012049432843923569
1746304116.03299999,48186647,-0.0014868350699543953,0.0014553673099726439,0.01204973179847002
1746304116.03500009,48188647,-0.001461512641981244,0.0014309515245258808,0.012049244716763496
1746304116.03800011,48191647,-0.0014541144482791424,0.0014239749871194363,0.01204955205321312
1746304116.03999996,48193647,-0.001449182746000588,0.001419329084455967,0.012049755081534386
1746304116.04299998,48196647,-0.001441800850443542,0.0014123632572591305,0.012050065211951733
1746304116.04500008,48198647,-0.0014368840493261814,0.0014077232917770743,0.012050273828208447
1746304116.04800010,48201647,-0.0014120033010840416,0.0013837418518960476,0.012049932032823563
1746304116.04999995,48203647,-0.0014070310862734914,0.0013790435623377562,0.012050149030983448
1746304116.05299997,48206647,-0.001399553962983191,0.0013719841372221708,0.012050480581820011
1746304116.05500007,48208647,-0.001394564169459045,0.001367282820865512,0.012050706893205643
1746304116.05800009,48211647,-0.0013870871625840664,0.0013602450489997864,0.012051036581397057
1746304116.05999994,48213647,-0.0013675994705408812,0.0013413899578154087,0.012050619348883629
1746304116.06299996,48216647,-0.0013600572710856795,0.00133430992718786,0.012050929479300976
1746304116.06500006,48218647,-0.0013550223084166646,0.0013295892858877778,0.012051139958202839
1746304116.06800008,48221647,-0.001347468001767993,0.0013225085567682981,0.012051465921103954
1746304116.07000017,48223647,-0.001342433039098978,0.001317793969064951,0.01205168291926384
1746304116.07299995,48226647,-0.0013230660697445273,0.0012991286348551512,0.012051409110426903
1746304116.07500005,48228647,-0.001317970803938806,0.001294387737289071,0.012051636353135109
1746304116.07800007,48231647,-0.0013103183591738343,0.001287283725105226,0.01205198373645544
1746304116.08000016,48233647,-0.0013052193680778146,0.0012825519079342484,0.012052217498421669
1746304116.08299994,48236647,-0.0012975704157724977,0.001275465590879321,0.012052573263645172
1746304116.08500004,48238647,-0.0012834183871746063,0.0012617554748430848,0.012052245438098907
1746304116.08800006,48241647,-0.001275705057196319,0.001254630507901311,0.012052628211677074
1746304116.09000015,48243647,-0.0012705641565844417,0.0012498843716457486,0.012052886188030243
1746304116.09299994,48246647,-0.0012628636322915554,0.001242759171873331,0.012053265236318111
1746304116.09500003,48248647,-0.0012577367015182972,0.0012380023254081607,0.012053522281348705
1746304116.09800005,48251647,-0.0012434872332960367,0.0012242385419085622,0.012053381651639938
1746304116.10000014,48253647,-0.001238329685293138,0.001219462719745934,0.0120536545291543
1746304116.10300016,48256647,-0.0012305930722504854,0.0012123031774535775,0.012054053135216236
1746304116.10500002,48258647,-0.0012254415778443217,0.001207537716254592,0.01205432415008545
1746304116.10800004,48261647,-0.001217735349200666,0.0012004018062725663,0.01205473393201828
1746304116.11000013,48263647,-0.0012085683410987258,0.0011914013884961605,0.01205449365079403
1746304116.11300015,48266647,-0.001200844650156796,0.0011842052917927504,0.012054908089339733
1746304116.11500001,48268647,-0.001195701421238482,0.0011794045567512512,0.012055185623466969
1746304116.11800003,48271647,-0.0011879918165504932,0.001172201125882566,0.012055609375238419
1746304116.12000012,48273647,-0.0011828533606603742,0.0011673917761072516,0.012055885046720505
1746304116.12300014,48276647,-0.0011733683058992028,0.0011581066064536572,0.012055767700076103
1746304116.12500000,48278647,-0.001168201444670558,0.0011532687349244952,0.01205601915717125
1746304116.12800002,48281647,-0.0011604618048295379,0.0011460151290521026,0.012056387960910797
1746304116.13000011,48283647,-0.0011553042568266392,0.0011411765590310097,0.012056639418005943
1746304116.13300014,48286647,-0.0011475620558485389,0.0011339219054207206,0.01205701194703579
1746304116.13499999,48288647,-0.0011429558508098125,0.0011292289709672332,0.012056776322424412
1746304116.13800001,48291647,-0.0011351690627634525,0.0011219398584216833,0.012057162821292877
1746304116.14000010,48293647,-0.0011299693724140525,0.0011170802172273397,0.012057418935000896
1746304116.14300013,48296647,-0.0011221602326259017,0.001109794364310801,0.012057795189321041
1746304116.14499998,48298647,-0.0011169546050950885,0.0011049449676647782,0.012058045715093613
1746304116.14800000,48301647,-0.001111823134124279,0.0010998101206496358,0.012057962827384472
1746304116.15000010,48303647,-0.0011066143633797765,0.0010949334828183055,0.012058215215802193
1746304116.15300012,48306647,-0.0010988082503899932,0.0010876160813495517,0.012058598920702934
1746304116.15499997,48308647,-0.00109360390342772,0.001082740374840796,0.012058854103088379
1746304116.15799999,48311647,-0.001085789524950087,0.0010754269314929843,0.012059223838150501
1746304116.16000009,48313647,-0.0010853888234123588,0.0010747225023806095,0.012059017084538937
1746304116.16300011,48316647,-0.0010775573318824172,0.0010673769284039736,0.012059338390827179
1746304116.16499996,48318647,-0.0010723423911258578,0.0010624808492138982,0.012059555388987064
1746304116.16799998,48321647,-0.0010645203292369843,0.0010551349259912968,0.012059894390404224
1746304116.17000008,48323647,-0.0010593145852908492,0.0010502389632165432,0.012060128152370453
1746304116.17300010,48326647,-0.0010582655668258667,0.0010489182313904166,0.012060070410370827
1746304116.17499995,48328647,-0.001053045503795147,0.0010440212208777666,0.01206030510365963
